,id_user,timestamp,source,message,categories
3774,15601,2025-01-15,livechat,I'm good thanks for asking and sure one second,money_issue
3775,24606,2025-01-15,livechat,"As of now, I’ve only gotten a welcome bonus and a 20 spin first deposit bonus for some reason which makes no sense",spin_issue money_issue
3776,18731,2025-01-15,livechat,Can  just transfer me please it's crypto and it's my deposit balance so i can play some slots before I have to work,money_issue game_issue
3777,1113,2025-01-15,livechat,Yes because I have deposited so much money n enjoy playing on ur platform n I was so excited that u guys where giving a lil bit back,money_issue game_issue
3778,18247,2025-01-15,livechat,Could I get a balance expected,undefined
3779,23535,2025-01-15,livechat,Bank estatement does not come with address,undefined
3780,24148,2025-01-15,livechat,in my middle of my game,game_issue
3781,23510,2025-01-15,livechat,why do i need to message you guys?,undefined
3782,24209,2025-01-15,livechat,i can’t click cashout so I can have my balance on my account,money_issue account_issue
3783,23522,2025-01-15,livechat,"Back to where I was unless you manually put me there I realize this is so why y’all keep getting me jump through these hoops like that’s gonna put me back at the bonus if I already restarted the game just haven’t spun  it yet, but I alreadyrestarted the game and it didn’t put me right back there that means it’s not gonna Put me back there I’m not stupid",money_issue spin_issue game_issue
3784,9514,2025-01-15,livechat,I did that  and it's still not working,undefined
3785,9757,2025-01-15,livechat,My bonous spins arent working I've clicked every game and it wont let me use them  on any game can u reset the bonus plz,money_issue spin_issue game_issue
3786,16119,2025-01-15,livechat,I cant remember it was 45 or 75 free spins I was offered',spin_issue
3787,243,2025-01-15,telegram,"Good to know, thanks buddy",undefined
3788,24841,2025-01-15,livechat,I have uploaded and had approved all requested documents,undefined
3789,17506,2025-01-15,livechat,It told me to contact support for a failure on withdrawal cash out but took the balance,money_issue
3790,23669,2025-01-15,livechat,i have done that,undefined
3791,24545,2025-01-15,livechat,Where’s my bitcoin at,money_issue
3792,23920,2025-01-15,livechat,just says Deposite failed,money_issue
3793,24763,2025-01-15,livechat,So if you wouldn't mind removing all credit cards I only use the e transfer that's my only method,undefined
3794,24839,2025-01-15,livechat,to turn my blanace to my orogional 190 i put in to be able to use as usd or btc or withdrawl if i want,money_issue
3795,24846,2025-01-15,livechat,I get them free spins as I've deposited before I got that random email stating I have bonus 20 spins I have just showed you,spin_issue money_issue account_issue
3796,24126,2025-01-15,livechat,"But i made a stack of deposits, this is prpbably the first time i have not received them",money_issue
3797,23802,2025-01-15,livechat,what do i owe the pleasure,undefined
3798,24484,2025-01-15,livechat,Can you please reset them for me,undefined
3799,24379,2025-01-15,livechat,Ok thankyou,undefined
3800,24015,2025-01-15,livechat,and i didnt know so can we close her account please as we wernt using it anyway and we have our select casinos that we will play often,game_issue account_issue
3801,237,2025-01-15,telegram,the game provider all of sudden dont play on my device,game_issue
3802,24057,2025-01-15,livechat,wjere my dree apina,spin_issue
3803,23580,2025-01-15,livechat,More assistance,undefined
3804,481,2025-01-15,telegram,Wat about my 80 free wensday spins,spin_issue
3805,11186,2025-01-15,livechat,Yes thanking,undefined
3806,24629,2025-01-15,livechat,yobit.io I can't get on beacuse of the same thing 2fa issue and they won't disable it,undefined
3807,24940,2025-01-15,livechat,.00081665    is not the same number as 816.65,undefined
3808,1641,2025-01-15,livechat,And I am not sure I will get the 200 spins as it shows 80 lol,spin_issue
3809,24190,2025-01-15,livechat,I cannot play my free spins in BTC. It doesn’t let me I go there and there’s no free spins. It says I have an insufficient balance of spinning.,spin_issue game_issue
3810,24200,2025-01-15,livechat,THATS NOT EVEN FUUNY,undefined
3811,25309,2025-01-15,livechat,When did I play themtoday I just logged in,game_issue account_issue
3812,24884,2025-01-15,livechat,I have made 2 deposits and neither one of them have gone on there,money_issue
3813,25377,2025-01-15,livechat,U guys just don't want take that chance and give us chance to win off a penny cuz I have beforee,undefined
3814,25272,2025-01-15,livechat,"Oh, I'll try that.",undefined
3815,24698,2025-01-15,livechat,I only received 2x20 of the 180 fs that were promised to me for the first deposit bonus and after that nothing more came,money_issue game_issue
3816,24570,2025-01-15,livechat,hi Oliver I was just playing and it logged me out and said my account was disabled so I logged back in thru Google and now it says my balance is zero dollars,game_issue account_issue
3817,24752,2025-01-15,livechat,"Hi, one of my verification failed and it said to come to live chat",money_issue
3818,25357,2025-01-16,livechat,It my birthday today,undefined
3819,24548,2025-01-16,livechat,"Hello, I was wondering if you could help me with something I worked really hard to deposit enough to get the 200 Wednesday spins but I’m only seeing 20 spins there. Did I miss it with my second deposit today?",spin_issue money_issue
3820,24278,2025-01-16,livechat,Of the deposit that I won the bonus on,money_issue
3821,25182,2025-01-16,livechat,ima loyal customer,undefined
3822,25065,2025-01-16,livechat,I did all that,undefined
3823,25178,2025-01-16,livechat,"However, I’ve tried other games and they were perfect",game_issue
3824,19637,2025-01-16,livechat,I apologize I had it copied and pasted to my phone and then didn't realize it was the old one is there anything we can do?,money_issue
3825,24976,2025-01-16,livechat,There’s no possibility maybe to have them re-applied ?,undefined
3826,710,2025-01-16,livechat,I need a specialist for some missing free spins? Really? Wow,spin_issue
3827,19516,2025-01-16,livechat,I even asked for the right address cuz last time I sent 50 it never shown up and they said it was my fault so I asked this time them it still doesn't show up,undefined
3828,24359,2025-01-16,livechat,Hi is my deposit in its way,money_issue
3829,24494,2025-01-16,livechat,But for some reason that one was canceled anyways,money_issue
3830,25269,2025-01-16,livechat,I've just done that are you able to process it for me now,undefined
3831,25493,2025-01-16,livechat,cool thankyou,undefined
3832,24586,2025-01-16,livechat,i had 20 free spins when I logged on today then my phone lost reception and when I logged back on they were gone I didn’t use them and they didn’t expire cuz I log on everyday,spin_issue account_issue
3833,24970,2025-01-16,livechat,Why are you a specialist.   Why was I transferred to you when the other guy said you could help me,undefined
3834,24289,2025-01-16,livechat,My account is suspended,account_issue
3835,256,2025-01-16,telegram,Yes I made a deposit and it hasn't posted,money_issue
3836,25257,2025-01-16,livechat,Can I also check why the credit card withdrawal failed? I've used that successfully in the past and it simple and fast.,account_issue
3837,24635,2025-01-16,livechat,Is that a crime? To get suspended?,undefined
3838,25246,2025-01-16,livechat,Good! It will be needed in federal court soon! 😞,undefined
3839,24890,2025-01-16,livechat,Okay so why the fuck would USA be a option on your website then you stupid motherfuckers,undefined
3840,6844,2025-01-16,livechat,I was issued 10 free and 30 free spins so for each one of those  comes with a 100 max cash out Correct,spin_issue money_issue
3841,147,2025-01-16,telegram,The  page doesn’t now long,undefined
3842,21048,2025-01-16,livechat,I understand,undefined
3843,25512,2025-01-16,livechat,Right but every time it’s Wednesday you send out the 30 free games spins.do if I never got those why would I even deposit enough to get the paid free spins,money_issue spin_issue game_issue
3844,21352,2025-01-16,livechat,the same method i deposited on,money_issue
3845,4564,2025-01-16,telegram,I guess cashapp rejects bitcoin payments from u guys all a sudden,money_issue
3846,21068,2025-01-16,livechat,I tried to chat on telegram but it wasn't working for me thank you,undefined
3847,24130,2025-01-16,livechat,I've got an email,account_issue
3848,2766,2025-01-16,livechat,no thats it thanks,undefined
3849,1696,2025-01-16,livechat,perfect thank you,undefined
3850,19810,2025-01-16,livechat,Just seen that,undefined
3851,20884,2025-01-16,livechat,Am open first account on 2023 but am not play old account and am not open account the  today am close old account then am open this account,game_issue account_issue
3852,21445,2025-01-16,livechat,Hi Dave I’m experiencing trouble with my jackpot bonus still even in another browser.   The bets are 5$ and I am excited to play I just keep getting this screen,money_issue game_issue
3853,21349,2025-01-16,livechat,i give my iban,undefined
3854,5870,2025-01-16,livechat,Missing my free spins and I look forward to them,spin_issue
3855,21475,2025-01-16,livechat,Ok Can You hold while I try that,undefined
3856,4574,2025-01-16,telegram,I love you guys games just wish you guys would do more payment option then just bitcoins,money_issue game_issue
3857,22087,2025-01-16,livechat,Due to fraud misplaced funds and false information,money_issue
3858,19387,2025-01-16,livechat,And after the glitch I still had the same exact amount that I had when I spun,spin_issue account_issue
3859,20700,2025-01-16,livechat,I would just like with someone to un suspend my account so I can keep playing and trying hopefully win so I Keep enjoying them site,money_issue game_issue account_issue
3860,20874,2025-01-16,livechat,This is the address it was sent to,undefined
3861,20845,2025-01-16,livechat,my free spins aren’t working,spin_issue
3862,21157,2025-01-16,livechat,the account isn’t working anymore. It’s been disabled,account_issue
3863,21166,2025-01-16,livechat,I need to withdraw my balance as my account has apparently been suspended due to my phone being stolen and someone banning my old account. Long story. Am I able to do so even though it's not a full $50?,game_issue account_issue
